@relation 'snake_game-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P20.0-weka.filters.unsupervised.attribute.Remove-R3-4,10,16-17'

@attribute snake_pos_x numeric
@attribute snake_pos_y numeric
@attribute food_pos_x numeric
@attribute food_pos_y numeric
@attribute food_side_y {UP,DOWN,EQUAL}
@attribute food_side_x {RIGHT,LEFT,EQUAL}
@attribute manhattan_distance numeric
@attribute large_snake numeric
@attribute right_safe {True,False}
@attribute left_safe {True,False}
@attribute up_safe {True,False}
@attribute down_safe {True,False}
@attribute cycle {True,False}
@attribute body_indirection {True,False}
@attribute previous_direction {UP,DOWN,LEFT,RIGHT}
@attribute direction {UP,DOWN,LEFT,RIGHT}

@data
390,250,360,430,DOWN,LEFT,210,56,True,True,False,True,False,False,DOWN,DOWN
320,450,280,450,EQUAL,LEFT,40,47,False,True,True,True,False,False,LEFT,LEFT
180,420,160,410,UP,LEFT,30,54,True,True,False,True,True,False,DOWN,LEFT
50,150,400,20,UP,RIGHT,480,8,True,True,True,False,True,False,UP,UP
450,230,460,190,UP,RIGHT,50,20,True,False,True,True,False,False,RIGHT,RIGHT
240,330,20,330,EQUAL,LEFT,220,33,False,True,True,True,False,False,LEFT,LEFT
110,440,350,310,EQUAL,EQUAL,370,23,True,False,True,True,False,False,RIGHT,RIGHT
220,230,460,190,UP,RIGHT,280,20,True,False,True,True,False,False,RIGHT,RIGHT
20,150,10,110,UP,LEFT,50,28,True,True,False,True,False,False,DOWN,DOWN
190,450,210,440,UP,RIGHT,30,44,False,True,True,True,False,False,LEFT,LEFT
250,210,40,210,EQUAL,LEFT,210,45,False,True,True,True,True,False,LEFT,LEFT
320,50,120,50,EQUAL,LEFT,200,27,True,True,True,False,True,False,UP,UP
80,260,50,250,UP,LEFT,40,7,False,True,True,True,True,False,LEFT,LEFT
290,210,290,50,UP,EQUAL,160,42,True,True,True,False,False,False,UP,UP
270,80,280,160,DOWN,RIGHT,90,32,True,True,False,True,True,False,DOWN,DOWN
120,390,80,410,DOWN,LEFT,60,34,False,True,True,True,False,False,LEFT,LEFT
360,130,390,170,DOWN,RIGHT,70,49,True,False,True,True,False,False,RIGHT,RIGHT
180,60,190,190,DOWN,RIGHT,140,19,True,True,False,True,True,False,DOWN,DOWN
290,330,300,330,EQUAL,RIGHT,10,36,True,False,True,True,False,False,RIGHT,RIGHT
450,260,460,440,DOWN,RIGHT,190,58,True,True,False,True,True,False,DOWN,DOWN
130,400,160,410,DOWN,RIGHT,40,54,True,False,True,True,True,True,RIGHT,RIGHT
320,350,310,120,UP,LEFT,240,48,True,True,True,False,False,False,UP,UP
100,300,210,440,DOWN,RIGHT,250,44,True,False,True,True,True,False,RIGHT,RIGHT
420,100,100,370,DOWN,LEFT,590,9,True,True,False,True,False,False,DOWN,DOWN
420,240,340,300,DOWN,LEFT,140,5,True,True,False,True,False,False,DOWN,DOWN
60,420,30,410,UP,LEFT,40,41,True,False,True,True,True,False,RIGHT,RIGHT
130,330,20,330,EQUAL,LEFT,110,33,False,True,True,True,False,False,LEFT,LEFT
340,190,460,440,DOWN,RIGHT,370,58,True,False,True,True,True,False,RIGHT,RIGHT
30,340,290,50,UP,RIGHT,550,42,True,False,True,False,False,False,UP,UP
200,200,50,250,DOWN,LEFT,200,7,True,True,False,True,False,False,DOWN,DOWN
30,420,30,440,DOWN,EQUAL,20,12,True,True,False,True,False,False,DOWN,DOWN
200,170,50,250,DOWN,LEFT,230,7,True,True,False,True,False,False,DOWN,DOWN
300,120,310,120,EQUAL,RIGHT,10,48,True,True,True,False,False,False,UP,UP
30,470,320,270,UP,RIGHT,490,26,True,False,True,False,True,False,RIGHT,RIGHT
200,240,50,250,DOWN,LEFT,160,7,True,True,False,True,False,False,DOWN,DOWN
140,80,180,80,EQUAL,RIGHT,40,11,True,False,True,True,True,False,RIGHT,RIGHT
330,130,390,170,DOWN,RIGHT,100,49,True,False,True,True,False,False,RIGHT,RIGHT
380,160,370,230,DOWN,LEFT,80,50,False,True,True,True,False,True,LEFT,LEFT
420,10,420,20,DOWN,EQUAL,10,4,True,True,False,True,False,False,DOWN,DOWN
130,440,350,310,UP,RIGHT,350,23,True,False,True,True,False,False,RIGHT,RIGHT
100,300,130,70,UP,RIGHT,260,13,True,True,True,False,True,False,UP,RIGHT
450,180,370,230,DOWN,LEFT,130,50,True,True,True,False,True,False,UP,UP
320,400,310,120,UP,LEFT,290,48,True,True,True,False,False,False,UP,UP
20,120,10,110,UP,LEFT,20,28,True,True,False,True,False,False,DOWN,DOWN
200,280,30,410,DOWN,LEFT,300,41,False,True,True,True,True,False,LEFT,LEFT
320,430,320,270,UP,EQUAL,160,26,True,True,True,False,True,False,UP,UP
190,440,210,440,EQUAL,RIGHT,20,44,True,True,False,True,True,False,DOWN,RIGHT
350,330,440,370,DOWN,RIGHT,130,37,True,False,True,True,False,False,RIGHT,RIGHT
90,300,210,440,DOWN,RIGHT,260,44,True,False,True,True,True,False,RIGHT,RIGHT
430,250,40,240,UP,LEFT,400,57,True,True,True,False,True,False,UP,UP
260,70,270,120,DOWN,RIGHT,60,30,True,False,True,True,False,False,RIGHT,RIGHT
110,400,160,410,DOWN,RIGHT,60,54,True,False,True,True,True,True,RIGHT,RIGHT
460,200,460,190,UP,EQUAL,10,20,True,True,True,False,False,False,UP,UP
170,30,160,420,DOWN,LEFT,400,43,False,True,True,True,False,False,LEFT,LEFT
110,470,320,270,UP,RIGHT,410,26,True,False,True,False,True,False,RIGHT,RIGHT
20,190,460,440,DOWN,RIGHT,690,58,True,True,True,False,False,False,UP,RIGHT
300,100,370,230,DOWN,RIGHT,200,50,True,False,False,True,True,True,RIGHT,RIGHT
80,300,80,410,DOWN,EQUAL,110,34,True,True,False,True,False,True,DOWN,DOWN
180,40,190,190,DOWN,RIGHT,160,19,True,True,False,True,True,False,DOWN,DOWN
100,450,270,380,UP,RIGHT,240,35,True,False,True,True,False,False,RIGHT,RIGHT
270,90,170,100,DOWN,LEFT,110,6,False,True,True,True,False,False,LEFT,LEFT
270,50,390,80,DOWN,RIGHT,150,55,True,False,True,True,False,False,RIGHT,RIGHT
100,400,110,440,DOWN,RIGHT,50,22,True,True,False,True,False,False,DOWN,DOWN
10,360,10,460,DOWN,EQUAL,100,25,True,True,False,True,True,False,DOWN,DOWN
350,10,190,190,DOWN,LEFT,340,19,False,True,True,True,False,False,LEFT,LEFT
370,240,370,330,DOWN,EQUAL,90,51,True,True,False,True,False,False,DOWN,DOWN
70,20,100,10,UP,RIGHT,40,10,True,True,True,False,True,False,UP,UP
260,40,280,160,DOWN,RIGHT,140,32,True,False,True,True,True,False,RIGHT,RIGHT
380,250,380,200,UP,EQUAL,50,59,True,True,True,False,True,False,UP,UP
140,140,160,420,DOWN,RIGHT,300,43,True,True,False,True,False,False,DOWN,DOWN
240,30,160,420,DOWN,LEFT,470,43,False,True,True,True,False,False,LEFT,LEFT
300,60,310,120,DOWN,RIGHT,70,48,True,True,True,False,False,False,UP,UP
170,110,170,100,UP,EQUAL,10,6,True,True,True,False,True,False,UP,UP
340,250,170,100,UP,LEFT,320,6,True,True,True,False,True,False,UP,UP
110,390,80,410,DOWN,LEFT,50,34,False,True,True,True,False,False,LEFT,LEFT
430,360,40,240,UP,LEFT,510,57,True,True,True,False,True,False,UP,UP
180,0,130,10,DOWN,LEFT,60,3,False,True,False,True,False,False,LEFT,LEFT
130,80,130,10,UP,EQUAL,70,3,True,False,True,True,True,False,RIGHT,UP
70,330,20,330,EQUAL,LEFT,50,33,False,True,True,True,False,False,LEFT,LEFT
140,190,260,150,UP,RIGHT,160,15,True,True,True,False,True,False,UP,UP
320,50,390,80,DOWN,RIGHT,100,55,True,False,True,True,False,False,RIGHT,RIGHT
180,400,160,410,DOWN,LEFT,30,54,True,True,False,True,True,False,DOWN,DOWN
340,210,370,230,DOWN,RIGHT,50,50,True,True,False,True,False,False,DOWN,DOWN
230,410,310,120,UP,RIGHT,370,48,True,True,True,False,True,True,UP,RIGHT
140,470,320,270,UP,RIGHT,380,26,True,False,True,False,True,False,RIGHT,RIGHT
260,210,40,400,DOWN,LEFT,410,39,False,True,True,True,False,False,LEFT,LEFT
210,410,220,360,UP,RIGHT,60,40,True,False,True,True,True,False,RIGHT,RIGHT
430,80,440,80,EQUAL,RIGHT,10,60,True,False,True,True,True,False,RIGHT,RIGHT
270,160,280,160,EQUAL,RIGHT,10,32,True,False,True,True,False,False,RIGHT,RIGHT
300,70,310,120,DOWN,RIGHT,60,48,True,True,True,False,False,False,UP,UP
140,180,260,150,UP,RIGHT,150,15,True,True,True,False,True,False,UP,UP
400,10,190,190,DOWN,LEFT,390,19,False,True,True,True,False,False,LEFT,LEFT
220,210,40,210,EQUAL,LEFT,180,45,False,True,True,True,True,False,LEFT,LEFT
120,90,120,70,UP,EQUAL,20,31,True,True,True,False,True,False,UP,UP
20,410,30,410,EQUAL,RIGHT,10,41,True,True,False,True,True,False,DOWN,DOWN
200,120,50,250,DOWN,LEFT,280,7,True,True,False,True,False,False,DOWN,DOWN
30,410,30,440,DOWN,EQUAL,30,12,True,True,False,True,False,False,DOWN,DOWN
80,310,80,410,DOWN,EQUAL,100,34,True,True,False,True,False,False,DOWN,DOWN
320,180,20,330,DOWN,LEFT,450,33,True,True,False,True,False,False,DOWN,DOWN
280,180,460,20,UP,RIGHT,340,18,True,True,True,False,True,False,UP,UP
70,160,100,10,UP,RIGHT,180,10,True,True,True,False,True,False,UP,UP
180,210,40,210,EQUAL,LEFT,140,45,False,True,True,True,True,False,LEFT,LEFT
270,60,280,160,DOWN,RIGHT,110,32,True,True,False,True,True,False,DOWN,DOWN
20,290,30,410,DOWN,RIGHT,130,41,True,True,False,True,True,False,DOWN,DOWN
190,210,40,210,EQUAL,LEFT,150,45,False,True,True,True,True,False,LEFT,LEFT
160,310,430,320,DOWN,RIGHT,280,46,True,False,True,True,True,False,RIGHT,RIGHT
180,260,50,250,UP,LEFT,140,7,False,True,True,True,True,False,LEFT,LEFT
50,40,400,20,UP,RIGHT,370,8,True,True,True,False,True,False,UP,UP
180,270,180,360,DOWN,EQUAL,90,53,True,True,False,True,True,False,DOWN,DOWN
410,20,100,370,DOWN,LEFT,660,9,True,False,True,True,False,False,RIGHT,RIGHT
130,390,80,410,DOWN,LEFT,70,34,False,True,True,True,False,False,LEFT,LEFT
260,230,40,240,DOWN,LEFT,230,57,False,True,True,True,True,False,LEFT,LEFT
100,0,100,10,DOWN,EQUAL,10,10,True,False,False,True,True,False,RIGHT,RIGHT
160,320,390,80,UP,RIGHT,470,55,True,True,True,False,False,False,UP,UP
50,190,460,440,DOWN,RIGHT,660,58,True,False,True,True,True,False,RIGHT,RIGHT
220,40,280,160,DOWN,RIGHT,180,32,True,False,True,True,True,False,RIGHT,RIGHT
140,160,160,420,DOWN,RIGHT,280,43,True,True,False,True,False,False,DOWN,DOWN
280,190,460,440,DOWN,RIGHT,430,58,True,False,True,True,True,False,RIGHT,RIGHT
300,100,310,120,DOWN,RIGHT,30,48,True,True,True,False,False,False,UP,UP
320,40,120,50,DOWN,LEFT,210,27,True,True,True,False,True,False,UP,LEFT
130,450,210,440,UP,RIGHT,90,44,False,True,True,True,False,False,LEFT,LEFT
130,70,220,70,EQUAL,RIGHT,90,29,True,False,True,True,False,False,RIGHT,RIGHT
130,40,60,180,DOWN,LEFT,210,14,True,True,True,False,False,False,UP,UP
420,190,460,440,DOWN,RIGHT,290,58,True,False,True,True,True,False,RIGHT,RIGHT
300,190,460,440,DOWN,RIGHT,410,58,True,False,True,True,True,False,RIGHT,RIGHT
140,270,160,420,DOWN,RIGHT,170,43,True,True,False,True,False,False,DOWN,DOWN
200,190,50,250,DOWN,LEFT,210,7,True,True,False,True,False,False,DOWN,DOWN
80,240,40,240,EQUAL,LEFT,40,57,False,True,True,True,False,False,LEFT,LEFT
400,190,390,170,UP,LEFT,30,49,True,True,False,True,False,False,DOWN,DOWN
270,440,270,380,UP,EQUAL,60,35,True,True,True,False,True,False,UP,UP
100,120,100,50,UP,EQUAL,70,52,True,True,True,False,False,False,UP,UP
10,220,80,410,DOWN,RIGHT,260,34,True,True,True,False,True,False,UP,RIGHT
170,90,170,100,DOWN,EQUAL,10,6,False,True,True,True,False,False,LEFT,LEFT
450,240,370,230,UP,LEFT,90,50,True,False,True,True,True,False,RIGHT,UP
160,440,350,310,UP,RIGHT,320,23,True,False,True,True,False,False,RIGHT,RIGHT
90,410,30,410,EQUAL,LEFT,60,41,False,True,True,False,True,True,LEFT,LEFT
420,230,100,370,DOWN,LEFT,460,9,True,True,False,True,False,False,DOWN,DOWN
140,420,30,410,UP,LEFT,120,41,True,False,True,True,True,False,RIGHT,RIGHT
450,290,280,210,UP,LEFT,250,17,True,True,False,True,False,False,DOWN,DOWN
220,440,210,440,EQUAL,LEFT,10,44,True,True,False,True,False,False,DOWN,DOWN
180,120,30,440,DOWN,LEFT,470,12,False,True,True,True,False,False,LEFT,LEFT
420,50,340,300,DOWN,LEFT,330,5,True,True,False,True,False,False,DOWN,DOWN
100,410,220,360,UP,RIGHT,170,40,True,False,True,True,True,False,RIGHT,RIGHT
440,240,370,230,UP,LEFT,80,50,True,False,True,True,True,False,RIGHT,RIGHT
170,300,210,440,DOWN,RIGHT,180,44,True,False,True,True,True,False,RIGHT,RIGHT
310,230,460,190,UP,RIGHT,190,20,True,False,True,True,False,False,RIGHT,RIGHT
120,320,80,410,DOWN,LEFT,130,34,True,False,True,True,False,False,RIGHT,RIGHT
310,470,320,270,UP,RIGHT,210,26,True,False,True,False,True,False,RIGHT,RIGHT
270,350,300,330,UP,RIGHT,50,36,True,True,True,False,True,False,UP,UP
450,210,460,440,DOWN,RIGHT,240,58,True,True,False,True,True,False,DOWN,DOWN
380,150,440,80,UP,RIGHT,130,60,True,True,True,False,True,False,UP,UP
80,10,180,80,DOWN,RIGHT,170,11,False,True,True,True,False,False,LEFT,LEFT
270,30,160,420,DOWN,LEFT,500,43,False,True,True,True,False,False,LEFT,LEFT
290,40,160,420,DOWN,LEFT,510,43,True,True,True,False,False,False,UP,UP
420,140,340,300,DOWN,LEFT,240,5,True,True,False,True,False,False,DOWN,DOWN
260,230,460,190,UP,RIGHT,240,20,True,False,True,True,False,False,RIGHT,RIGHT
390,60,390,80,DOWN,EQUAL,20,55,True,True,False,True,False,False,DOWN,DOWN
200,260,50,250,UP,LEFT,160,7,True,True,False,True,False,False,DOWN,LEFT
230,470,320,270,UP,RIGHT,290,26,True,False,True,False,True,False,RIGHT,RIGHT
90,50,10,110,DOWN,LEFT,140,28,False,True,True,True,False,False,LEFT,DOWN
430,300,280,210,UP,LEFT,240,17,False,True,True,True,False,False,LEFT,LEFT
90,0,100,10,DOWN,RIGHT,20,10,True,False,False,True,True,False,RIGHT,RIGHT
350,300,180,280,UP,LEFT,190,24,True,True,True,False,True,False,UP,UP
10,350,10,460,DOWN,EQUAL,110,25,True,True,False,True,True,False,DOWN,DOWN
170,150,280,160,DOWN,RIGHT,120,32,True,False,True,True,True,True,RIGHT,RIGHT
200,440,350,310,UP,RIGHT,280,23,True,False,True,True,False,False,RIGHT,RIGHT
410,430,390,260,UP,LEFT,190,38,False,True,True,True,True,False,LEFT,LEFT
50,120,30,440,DOWN,LEFT,340,12,False,True,True,True,False,False,LEFT,LEFT
180,30,160,420,DOWN,LEFT,410,43,False,True,True,True,False,False,LEFT,LEFT
370,320,370,330,DOWN,EQUAL,10,51,True,True,False,True,False,False,DOWN,DOWN
450,370,460,440,DOWN,RIGHT,80,58,True,True,False,True,True,False,DOWN,DOWN
180,170,180,360,DOWN,EQUAL,190,53,True,True,False,True,True,False,DOWN,DOWN
280,450,310,120,EQUAL,EQUAL,360,48,False,True,True,True,False,False,LEFT,LEFT
390,260,360,430,DOWN,LEFT,200,56,True,True,False,True,False,False,DOWN,DOWN
450,410,460,440,DOWN,RIGHT,40,58,True,True,False,True,True,False,DOWN,DOWN
420,100,340,300,DOWN,LEFT,280,5,True,True,False,True,False,False,DOWN,DOWN
60,210,40,400,DOWN,LEFT,210,39,False,True,True,True,False,False,LEFT,LEFT
450,330,460,440,DOWN,RIGHT,120,58,True,True,False,True,True,False,DOWN,DOWN
180,450,270,380,UP,RIGHT,160,35,True,False,True,True,False,False,RIGHT,RIGHT
120,50,10,110,EQUAL,EQUAL,170,28,False,True,True,True,False,False,LEFT,LEFT
50,230,400,20,UP,RIGHT,560,8,True,True,True,False,True,False,UP,UP
390,430,390,260,UP,EQUAL,170,38,False,True,True,True,True,False,LEFT,LEFT
70,110,100,10,UP,RIGHT,130,10,True,True,True,False,True,False,UP,UP
430,340,40,240,UP,LEFT,490,57,True,True,True,False,True,False,UP,UP
290,0,420,20,DOWN,RIGHT,150,4,True,False,False,True,False,False,RIGHT,RIGHT
50,260,50,250,UP,EQUAL,10,7,False,True,True,True,True,False,LEFT,UP
200,250,50,250,EQUAL,LEFT,150,7,True,True,False,True,False,False,DOWN,DOWN
190,120,30,440,DOWN,LEFT,480,12,False,True,True,True,False,False,LEFT,LEFT
320,150,120,50,UP,LEFT,300,27,True,True,True,False,True,False,UP,UP
380,320,380,200,UP,EQUAL,120,59,True,True,True,False,True,True,UP,UP
450,400,460,440,DOWN,RIGHT,50,58,True,True,False,True,True,False,DOWN,DOWN
380,260,380,200,UP,EQUAL,60,59,True,True,True,False,True,False,UP,UP
100,360,110,440,DOWN,RIGHT,90,22,False,True,True,True,False,False,LEFT,DOWN
140,300,160,420,DOWN,RIGHT,140,43,True,True,False,True,False,False,DOWN,RIGHT
430,310,430,320,DOWN,EQUAL,10,46,True,False,True,True,True,False,RIGHT,DOWN
160,340,80,410,DOWN,LEFT,150,34,True,True,False,True,False,False,DOWN,DOWN
450,210,370,230,DOWN,LEFT,100,50,True,True,True,False,True,False,UP,UP
340,310,430,320,DOWN,RIGHT,100,46,True,False,True,True,True,False,RIGHT,RIGHT
270,230,460,190,UP,RIGHT,230,20,True,False,True,True,False,False,RIGHT,RIGHT
130,40,280,160,DOWN,RIGHT,270,32,True,False,True,True,True,False,RIGHT,RIGHT
370,310,340,300,UP,LEFT,40,5,False,True,True,True,True,False,LEFT,LEFT
150,230,40,240,DOWN,LEFT,120,57,False,True,True,True,True,False,LEFT,LEFT
100,190,460,440,DOWN,RIGHT,610,58,True,False,True,True,True,False,RIGHT,RIGHT
190,470,320,270,UP,RIGHT,330,26,True,False,True,False,True,False,RIGHT,RIGHT
320,190,120,50,UP,LEFT,340,27,True,True,True,False,True,False,UP,UP
100,310,110,440,DOWN,RIGHT,140,22,True,False,True,True,False,False,RIGHT,RIGHT
290,190,290,50,UP,EQUAL,140,42,True,True,True,False,False,False,UP,UP
10,420,10,460,DOWN,EQUAL,40,25,True,True,False,True,True,False,DOWN,DOWN
90,70,10,110,DOWN,LEFT,120,28,True,True,False,True,False,False,DOWN,DOWN
80,310,430,320,DOWN,RIGHT,360,46,True,False,True,True,True,False,RIGHT,RIGHT
110,300,100,50,UP,LEFT,260,52,True,True,True,False,True,False,UP,UP
140,300,290,50,UP,RIGHT,400,42,True,False,True,True,False,False,RIGHT,RIGHT
370,250,370,330,DOWN,EQUAL,80,51,True,True,False,True,False,False,DOWN,DOWN
100,440,130,70,UP,RIGHT,400,13,True,False,True,True,False,False,RIGHT,UP
160,290,390,80,UP,RIGHT,440,55,True,True,True,False,False,False,UP,UP
90,470,320,270,UP,RIGHT,430,26,True,False,True,False,True,False,RIGHT,RIGHT
190,280,180,280,EQUAL,LEFT,10,24,False,True,True,True,True,False,LEFT,LEFT
420,50,100,370,DOWN,LEFT,640,9,True,True,False,True,False,False,DOWN,DOWN
140,280,30,410,DOWN,LEFT,240,41,False,True,True,True,True,False,LEFT,LEFT
350,420,360,430,DOWN,RIGHT,20,56,False,True,True,True,True,False,LEFT,LEFT
180,260,180,360,DOWN,EQUAL,100,53,True,True,False,True,True,False,DOWN,DOWN
50,410,220,360,UP,RIGHT,220,40,True,False,True,True,True,False,RIGHT,RIGHT
20,380,30,410,DOWN,RIGHT,40,41,True,True,False,True,True,False,DOWN,DOWN
320,230,40,240,DOWN,LEFT,290,57,False,True,True,True,True,False,LEFT,LEFT
340,150,170,100,UP,LEFT,220,6,True,True,True,False,True,False,UP,UP
390,370,100,370,EQUAL,LEFT,290,9,False,True,True,True,True,False,LEFT,LEFT
430,350,280,450,DOWN,LEFT,250,47,True,True,False,True,False,False,DOWN,DOWN
420,310,340,300,UP,LEFT,90,5,True,True,False,True,False,False,DOWN,LEFT
60,190,260,150,UP,RIGHT,240,15,True,True,False,True,True,False,DOWN,DOWN
120,120,30,440,DOWN,LEFT,410,12,False,True,True,True,False,False,LEFT,LEFT
120,260,50,250,UP,LEFT,80,7,False,True,True,True,True,False,LEFT,LEFT
120,330,20,330,EQUAL,LEFT,100,33,False,True,True,True,False,False,LEFT,LEFT
330,10,190,190,DOWN,LEFT,320,19,False,True,True,True,False,False,LEFT,LEFT
110,50,180,360,DOWN,RIGHT,380,53,True,False,True,True,False,False,RIGHT,RIGHT
210,10,190,190,DOWN,LEFT,200,19,False,True,True,True,False,False,LEFT,LEFT
430,320,40,240,UP,LEFT,470,57,True,True,True,False,True,False,UP,UP
140,280,160,420,DOWN,RIGHT,160,43,True,True,False,True,False,False,DOWN,DOWN
370,430,390,260,UP,RIGHT,190,38,False,True,True,True,True,False,LEFT,LEFT
50,130,400,20,UP,RIGHT,460,8,True,True,True,False,True,False,UP,UP
230,30,160,420,DOWN,LEFT,460,43,False,True,True,True,False,False,LEFT,LEFT
390,380,360,430,DOWN,LEFT,80,56,True,True,False,True,False,False,DOWN,DOWN
360,230,460,190,UP,RIGHT,140,20,True,False,True,True,False,False,RIGHT,RIGHT
340,430,390,260,UP,RIGHT,220,38,False,True,True,True,True,False,LEFT,LEFT
420,330,100,370,DOWN,LEFT,360,9,True,True,False,True,False,False,DOWN,DOWN
140,400,160,410,DOWN,RIGHT,30,54,True,False,True,True,True,True,RIGHT,DOWN
400,130,390,170,DOWN,LEFT,50,49,True,False,True,True,False,False,RIGHT,DOWN
120,280,130,70,UP,RIGHT,220,13,True,True,True,False,False,False,UP,UP
270,440,350,310,UP,RIGHT,210,23,True,False,True,True,False,False,RIGHT,RIGHT
50,90,400,20,UP,RIGHT,420,8,True,True,True,False,True,False,UP,UP
70,250,100,10,UP,RIGHT,270,10,True,True,True,False,True,False,UP,UP
30,230,430,320,DOWN,RIGHT,490,46,True,True,False,True,True,False,DOWN,DOWN
20,100,10,110,DOWN,LEFT,20,28,True,True,False,True,False,False,DOWN,DOWN
160,120,390,80,UP,RIGHT,270,55,True,True,True,False,False,False,UP,UP
450,220,450,270,DOWN,EQUAL,50,16,True,False,True,True,False,False,RIGHT,DOWN
120,70,130,10,UP,RIGHT,70,3,True,True,False,True,True,False,DOWN,DOWN
100,210,40,210,EQUAL,LEFT,60,45,False,True,True,True,True,False,LEFT,LEFT
80,440,270,380,UP,RIGHT,250,35,True,True,False,True,False,False,DOWN,DOWN
210,230,460,190,UP,RIGHT,290,20,True,False,True,True,False,False,RIGHT,RIGHT
380,210,40,400,DOWN,LEFT,530,39,False,True,True,True,False,False,LEFT,LEFT
360,430,40,240,EQUAL,EQUAL,510,57,True,False,False,True,False,False,RIGHT,RIGHT
90,420,30,410,UP,LEFT,70,41,True,False,True,True,True,False,RIGHT,RIGHT
450,120,120,80,UP,LEFT,370,61,True,True,False,True,True,True,DOWN,DOWN
280,330,20,330,EQUAL,LEFT,260,33,False,True,True,True,False,False,LEFT,LEFT
100,390,80,410,DOWN,LEFT,40,34,False,True,True,True,False,False,LEFT,LEFT
450,200,460,440,DOWN,RIGHT,250,58,True,True,False,True,True,False,DOWN,DOWN
270,340,300,330,UP,RIGHT,40,36,True,True,True,False,True,False,UP,UP
70,360,100,10,UP,RIGHT,380,10,True,True,True,False,True,False,UP,UP
140,260,160,420,DOWN,RIGHT,180,43,True,True,False,True,False,False,DOWN,DOWN
160,80,180,80,EQUAL,RIGHT,20,11,True,False,True,True,True,False,RIGHT,RIGHT
350,310,180,280,EQUAL,EQUAL,200,24,True,True,True,False,True,False,UP,UP
300,310,430,320,DOWN,RIGHT,140,46,True,False,True,True,True,False,RIGHT,RIGHT
320,250,20,330,DOWN,LEFT,380,33,True,True,False,True,False,False,DOWN,DOWN
430,400,280,450,DOWN,LEFT,200,47,True,True,False,True,False,False,DOWN,DOWN
390,290,360,430,DOWN,LEFT,170,56,True,True,False,True,False,False,DOWN,DOWN
390,130,360,430,DOWN,LEFT,330,56,True,True,False,True,False,False,DOWN,DOWN
50,120,400,20,UP,RIGHT,450,8,True,True,True,False,True,False,UP,UP
330,190,460,440,DOWN,RIGHT,380,58,True,False,True,True,True,False,RIGHT,RIGHT
340,170,170,100,UP,LEFT,240,6,True,True,True,False,True,False,UP,UP
50,300,210,440,DOWN,RIGHT,300,44,True,True,True,False,True,False,UP,RIGHT
70,320,100,10,UP,RIGHT,340,10,True,True,True,False,True,False,UP,UP
30,370,30,440,DOWN,EQUAL,70,12,False,True,True,True,False,False,LEFT,DOWN
110,210,100,50,UP,LEFT,170,52,True,True,True,False,True,False,UP,UP
340,100,170,100,EQUAL,LEFT,170,6,True,True,True,False,True,False,UP,UP
420,230,340,300,DOWN,LEFT,150,5,True,True,False,True,False,False,DOWN,DOWN
200,230,460,190,UP,RIGHT,300,20,True,False,True,True,False,False,RIGHT,RIGHT
150,300,160,420,DOWN,RIGHT,130,43,True,False,True,True,False,False,RIGHT,DOWN
300,110,310,120,DOWN,RIGHT,20,48,True,True,True,False,False,False,UP,UP
290,180,290,50,UP,EQUAL,130,42,True,True,True,False,False,False,UP,UP
450,230,450,270,DOWN,EQUAL,40,16,True,True,False,True,False,False,DOWN,DOWN
40,210,30,440,DOWN,LEFT,240,12,True,True,False,True,False,False,DOWN,DOWN
320,170,20,330,DOWN,LEFT,460,33,True,True,False,True,False,False,DOWN,DOWN
370,20,400,20,EQUAL,RIGHT,30,8,True,False,True,True,False,False,RIGHT,RIGHT
380,190,440,80,UP,RIGHT,170,60,True,True,True,False,True,False,UP,UP
190,130,190,190,DOWN,EQUAL,60,19,True,True,False,True,False,False,DOWN,DOWN
390,320,390,260,UP,EQUAL,60,38,True,True,True,False,False,False,UP,UP
170,120,30,440,DOWN,LEFT,460,12,False,True,True,True,False,False,LEFT,LEFT
190,350,210,440,DOWN,RIGHT,110,44,True,True,False,True,True,False,DOWN,DOWN
70,50,180,80,DOWN,RIGHT,140,11,True,True,False,True,False,False,DOWN,DOWN
120,310,430,320,DOWN,RIGHT,320,46,True,False,True,True,True,False,RIGHT,RIGHT
290,390,390,260,UP,RIGHT,230,38,True,True,True,False,True,False,UP,UP
70,220,260,150,UP,RIGHT,260,15,True,False,True,True,True,False,RIGHT,RIGHT
240,10,400,20,DOWN,RIGHT,170,8,True,False,True,True,False,False,RIGHT,RIGHT
350,430,360,430,EQUAL,RIGHT,10,56,True,False,False,True,False,False,RIGHT,RIGHT
430,260,40,240,UP,LEFT,410,57,True,True,True,False,True,False,UP,UP
320,320,310,120,UP,LEFT,210,48,True,True,True,False,False,False,UP,UP
170,300,290,50,UP,RIGHT,370,42,True,False,True,True,False,False,RIGHT,RIGHT
210,210,40,400,DOWN,LEFT,360,39,False,True,True,True,False,False,LEFT,LEFT
300,260,150,260,EQUAL,LEFT,150,21,False,True,True,True,False,False,LEFT,LEFT
320,90,370,230,DOWN,RIGHT,190,50,False,True,True,True,True,False,LEFT,LEFT
360,450,280,450,EQUAL,LEFT,80,47,False,True,True,True,False,False,LEFT,LEFT
200,210,40,400,DOWN,LEFT,350,39,False,True,True,True,False,False,LEFT,LEFT
140,410,160,410,EQUAL,RIGHT,20,54,True,True,False,False,True,True,DOWN,RIGHT
