@relation snake_game

@attribute snake_pos_x NUMERIC
@attribute snake_pos_y NUMERIC
@attribute snake_pos_x_next NUMERIC
@attribute snake_pos_y_next NUMERIC
@attribute food_pos_x NUMERIC
@attribute food_pos_y NUMERIC
@attribute food_side_y {UP, DOWN, EQUAL}
@attribute food_side_x {RIGHT, LEFT, EQUAL}
@attribute manhattan_distance NUMERIC
@attribute next_manhattan_distance NUMERIC
@attribute large_snake NUMERIC
@attribute right_safe {True, False}
@attribute left_safe {True, False}
@attribute up_safe {True, False}
@attribute down_safe {True, False}
@attribute cycle {True, False}
@attribute body_indirection {True, False}
@attribute previous_direction {UP, DOWN, LEFT, RIGHT}
@attribute direction {UP, DOWN, LEFT, RIGHT}
@attribute score NUMERIC
@attribute next_score NUMERIC

@data
380,390,370,390,420,410,DOWN,RIGHT,60,70,22,False,True,True,True,False,False,LEFT,LEFT,1259,1258
380,390,370,390,420,410,DOWN,RIGHT,60,70,22,False,True,True,True,False,False,LEFT,LEFT,1259,1258
370,390,360,390,420,410,DOWN,RIGHT,70,80,22,False,True,True,True,False,False,LEFT,LEFT,1258,1257
370,390,360,390,420,410,DOWN,RIGHT,70,80,22,False,True,True,True,False,False,LEFT,LEFT,1258,1257
360,390,360,400,420,410,DOWN,RIGHT,80,70,22,False,True,True,True,False,False,LEFT,DOWN,1257,1256
360,390,360,400,420,410,DOWN,RIGHT,80,70,22,False,True,True,True,False,False,DOWN,DOWN,1257,1256
360,400,360,410,420,410,DOWN,RIGHT,70,60,22,True,True,False,True,False,False,DOWN,DOWN,1256,1255
360,400,360,410,420,410,DOWN,RIGHT,70,60,22,True,True,False,True,False,False,DOWN,DOWN,1256,1255
360,410,360,420,420,410,EQUAL,RIGHT,60,70,22,True,True,False,True,False,False,DOWN,DOWN,1255,1254
360,410,360,420,420,410,EQUAL,RIGHT,60,70,22,True,True,False,True,False,False,DOWN,DOWN,1255,1254
360,420,370,420,420,410,UP,RIGHT,70,60,22,True,True,False,True,False,False,DOWN,RIGHT,1254,1253
360,420,370,420,420,410,UP,RIGHT,70,60,22,True,True,False,True,False,False,RIGHT,RIGHT,1254,1253
370,420,380,420,420,410,UP,RIGHT,60,50,22,True,False,True,True,False,False,RIGHT,RIGHT,1253,1252
370,420,380,420,420,410,UP,RIGHT,60,50,22,True,False,True,True,False,False,RIGHT,RIGHT,1253,1252
380,420,390,420,420,410,UP,RIGHT,50,40,22,True,False,True,True,False,False,RIGHT,RIGHT,1252,1251
380,420,390,420,420,410,UP,RIGHT,50,40,22,True,False,True,True,False,False,RIGHT,RIGHT,1252,1251
390,420,400,420,420,410,UP,RIGHT,40,30,22,True,False,True,True,False,False,RIGHT,RIGHT,1251,1250
390,420,400,420,420,410,UP,RIGHT,40,30,22,True,False,True,True,False,False,RIGHT,RIGHT,1251,1250
400,420,410,420,420,410,UP,RIGHT,30,20,22,True,False,True,True,False,False,RIGHT,RIGHT,1250,1249
400,420,410,420,420,410,UP,RIGHT,30,20,22,True,False,True,True,False,False,RIGHT,RIGHT,1250,1249
410,420,420,420,420,410,UP,RIGHT,20,10,22,True,False,True,True,False,False,RIGHT,RIGHT,1249,1248
410,420,420,420,420,410,UP,RIGHT,20,10,22,True,False,True,True,False,False,RIGHT,RIGHT,1249,1248
420,420,430,420,420,410,UP,EQUAL,10,20,22,True,False,True,True,False,False,RIGHT,RIGHT,1248,1247
420,420,430,420,420,410,UP,EQUAL,10,20,22,True,False,True,True,False,False,RIGHT,RIGHT,1248,1247
430,420,430,410,420,410,UP,LEFT,20,10,22,True,False,True,True,False,False,RIGHT,UP,1247,1246
430,420,430,410,420,410,UP,LEFT,20,10,22,True,False,True,True,True,False,UP,UP,1247,1246
430,410,430,400,420,410,EQUAL,LEFT,10,20,22,True,True,True,False,True,False,UP,UP,1246,1245
430,410,430,400,420,410,EQUAL,LEFT,10,20,22,True,True,True,False,True,False,UP,UP,1246,1245
430,400,430,390,420,410,DOWN,LEFT,20,30,22,True,True,True,False,True,False,UP,UP,1245,1244
430,400,430,390,420,410,DOWN,LEFT,20,30,22,True,True,True,False,True,False,UP,UP,1245,1244
430,390,430,380,420,410,DOWN,LEFT,30,40,22,True,True,True,False,True,False,UP,UP,1244,1243
430,390,430,380,420,410,DOWN,LEFT,30,40,22,True,True,True,False,True,False,UP,UP,1244,1243
430,380,430,370,420,410,DOWN,LEFT,40,50,22,True,True,True,False,True,False,UP,UP,1243,1242
430,380,430,370,420,410,DOWN,LEFT,40,50,22,True,True,True,False,True,False,UP,UP,1243,1242
430,370,430,360,420,410,DOWN,LEFT,50,60,22,True,True,True,False,True,False,UP,UP,1242,1241
430,370,430,360,420,410,DOWN,LEFT,50,60,22,True,True,True,False,True,False,UP,UP,1242,1241
430,360,430,350,420,410,DOWN,LEFT,60,70,22,True,True,True,False,True,False,UP,UP,1241,1240
430,360,430,350,420,410,DOWN,LEFT,60,70,22,True,True,True,False,True,False,UP,UP,1241,1240
430,350,430,340,420,410,DOWN,LEFT,70,80,22,True,True,True,False,True,False,UP,UP,1240,1239
430,350,430,340,420,410,DOWN,LEFT,70,80,22,True,True,True,False,True,False,UP,UP,1240,1239
430,340,430,330,420,410,DOWN,LEFT,80,90,22,True,True,True,False,True,False,UP,UP,1239,1238
430,340,430,330,420,410,DOWN,LEFT,80,90,22,True,True,True,False,True,False,UP,UP,1239,1238
430,330,430,320,420,410,DOWN,LEFT,90,100,22,True,True,True,False,True,False,UP,UP,1238,1237
430,330,430,320,420,410,DOWN,LEFT,90,100,22,True,True,True,False,True,False,UP,UP,1238,1237
430,320,420,320,420,410,DOWN,LEFT,100,90,22,True,True,True,False,True,False,UP,LEFT,1237,1236
430,320,420,320,420,410,DOWN,LEFT,100,90,22,True,True,True,False,True,False,LEFT,LEFT,1237,1236
420,320,420,330,420,410,DOWN,EQUAL,90,80,22,False,True,True,True,True,True,LEFT,DOWN,1236,1235
420,320,420,330,420,410,DOWN,EQUAL,90,80,22,False,True,True,True,True,True,DOWN,DOWN,1236,1235
420,330,420,340,420,410,DOWN,EQUAL,80,70,22,False,True,False,True,True,True,DOWN,DOWN,1235,1234
420,330,420,340,420,410,DOWN,EQUAL,80,70,22,False,True,False,True,True,True,DOWN,DOWN,1235,1234
420,340,420,350,420,410,DOWN,EQUAL,70,60,22,False,True,False,True,True,True,DOWN,DOWN,1234,1233
420,340,420,350,420,410,DOWN,EQUAL,70,60,22,False,True,False,True,True,True,DOWN,DOWN,1234,1233
420,350,420,360,420,410,DOWN,EQUAL,60,50,22,False,True,False,True,True,True,DOWN,DOWN,1233,1232
420,350,420,360,420,410,DOWN,EQUAL,60,50,22,False,True,False,True,True,True,DOWN,DOWN,1233,1232
420,360,420,370,420,410,DOWN,EQUAL,50,40,22,False,True,False,True,True,True,DOWN,DOWN,1232,1231
420,360,420,370,420,410,DOWN,EQUAL,50,40,22,False,True,False,True,True,True,DOWN,DOWN,1232,1231
420,370,420,380,420,410,DOWN,EQUAL,40,30,22,False,True,False,True,True,True,DOWN,DOWN,1231,1230
420,370,420,380,420,410,DOWN,EQUAL,40,30,22,False,True,False,True,True,True,DOWN,DOWN,1231,1230
420,380,420,390,420,410,DOWN,EQUAL,30,20,22,False,True,False,True,True,True,DOWN,DOWN,1230,1229
420,380,420,390,420,410,DOWN,EQUAL,30,20,22,False,True,False,True,True,True,DOWN,DOWN,1230,1229
420,390,420,400,420,410,DOWN,EQUAL,20,10,22,False,True,False,True,True,True,DOWN,DOWN,1229,1228
420,390,420,400,420,410,DOWN,EQUAL,20,10,22,False,True,False,True,True,True,DOWN,DOWN,1229,1228
420,400,410,400,420,410,DOWN,EQUAL,10,20,22,False,True,False,True,True,False,DOWN,LEFT,1228,1227
420,400,410,400,420,410,DOWN,EQUAL,10,20,22,False,True,False,True,False,False,LEFT,LEFT,1228,1227
410,400,400,400,420,410,DOWN,RIGHT,20,30,22,False,True,True,True,False,False,LEFT,LEFT,1227,1226
410,400,400,400,420,410,DOWN,RIGHT,20,30,22,False,True,True,True,False,False,LEFT,LEFT,1227,1226
400,400,390,400,420,410,DOWN,RIGHT,30,40,22,False,True,True,True,False,False,LEFT,LEFT,1226,1225
400,400,390,400,420,410,DOWN,RIGHT,30,40,22,False,True,True,True,False,False,LEFT,LEFT,1226,1225
390,400,380,400,420,410,DOWN,RIGHT,40,50,22,False,True,True,True,False,False,LEFT,LEFT,1225,1224
390,400,380,400,420,410,DOWN,RIGHT,40,50,22,False,True,True,True,False,False,LEFT,LEFT,1225,1224
380,400,370,400,420,410,DOWN,RIGHT,50,60,22,False,True,True,True,False,False,LEFT,LEFT,1224,1223
380,400,370,400,420,410,DOWN,RIGHT,50,60,22,False,True,True,True,False,False,LEFT,LEFT,1224,1223
370,400,360,400,420,410,DOWN,RIGHT,60,70,22,False,True,True,True,False,False,LEFT,LEFT,1223,1222
370,400,360,400,420,410,DOWN,RIGHT,60,70,22,False,True,True,True,False,False,LEFT,LEFT,1223,1222
360,400,350,400,420,410,DOWN,RIGHT,70,80,22,False,True,True,True,False,False,LEFT,LEFT,1222,1221
360,400,350,400,420,410,DOWN,RIGHT,70,80,22,False,True,True,True,False,False,LEFT,LEFT,1222,1221
350,400,350,410,420,410,DOWN,RIGHT,80,70,22,False,True,True,True,False,False,LEFT,DOWN,1221,1220
350,400,350,410,420,410,DOWN,RIGHT,80,70,22,False,True,True,True,False,False,DOWN,DOWN,1221,1220
350,410,360,410,420,410,EQUAL,RIGHT,70,60,22,True,True,False,True,False,False,DOWN,RIGHT,1220,1219
350,410,360,410,420,410,EQUAL,RIGHT,70,60,22,True,True,False,True,False,False,RIGHT,RIGHT,1220,1219
360,410,370,410,420,410,EQUAL,RIGHT,60,50,22,True,False,False,True,False,False,RIGHT,RIGHT,1219,1218
360,410,370,410,420,410,EQUAL,RIGHT,60,50,22,True,False,False,True,False,False,RIGHT,RIGHT,1219,1218
370,410,380,410,420,410,EQUAL,RIGHT,50,40,22,True,False,False,True,False,False,RIGHT,RIGHT,1218,1217
370,410,380,410,420,410,EQUAL,RIGHT,50,40,22,True,False,False,True,False,False,RIGHT,RIGHT,1218,1217
380,410,390,410,420,410,EQUAL,RIGHT,40,30,22,True,False,False,True,False,False,RIGHT,RIGHT,1217,1216
380,410,390,410,420,410,EQUAL,RIGHT,40,30,22,True,False,False,True,False,False,RIGHT,RIGHT,1217,1216
390,410,400,410,420,410,EQUAL,RIGHT,30,20,22,True,False,False,True,False,False,RIGHT,RIGHT,1216,1215
390,410,400,410,420,410,EQUAL,RIGHT,30,20,22,True,False,False,True,False,False,RIGHT,RIGHT,1216,1215
400,410,410,410,420,410,EQUAL,RIGHT,20,10,22,True,False,False,True,False,False,RIGHT,RIGHT,1215,1214
400,410,410,410,420,410,EQUAL,RIGHT,20,10,22,True,False,False,True,False,False,RIGHT,RIGHT,1215,1214
410,410,420,410,420,410,EQUAL,RIGHT,10,0,22,True,False,False,True,False,False,RIGHT,RIGHT,1214,1314
410,410,420,410,420,410,EQUAL,RIGHT,10,0,22,True,False,False,True,False,False,RIGHT,RIGHT,1214,1314
420,410,430,410,150,450,EQUAL,EQUAL,310,320,23,True,False,False,True,False,False,RIGHT,RIGHT,1314,1313
420,410,430,410,150,450,EQUAL,EQUAL,310,320,23,True,False,False,True,False,False,RIGHT,RIGHT,1314,1313
430,410,440,410,150,450,DOWN,LEFT,320,330,23,True,False,True,True,False,False,RIGHT,RIGHT,1313,1312
430,410,440,410,150,450,DOWN,LEFT,320,330,23,True,False,True,True,False,False,RIGHT,RIGHT,1313,1312
440,410,450,410,150,450,DOWN,LEFT,330,340,23,True,False,True,True,False,False,RIGHT,RIGHT,1312,1311
440,410,450,410,150,450,DOWN,LEFT,330,340,23,True,False,True,True,False,False,RIGHT,RIGHT,1312,1311
450,410,450,400,150,450,DOWN,LEFT,340,350,23,True,False,True,True,False,False,RIGHT,UP,1311,1310
450,410,450,400,150,450,DOWN,LEFT,340,350,23,True,False,True,True,True,False,UP,UP,1311,1310
450,400,450,390,150,450,DOWN,LEFT,350,360,23,True,True,True,False,True,False,UP,UP,1310,1309
450,400,450,390,150,450,DOWN,LEFT,350,360,23,True,True,True,False,True,False,UP,UP,1310,1309
450,390,450,380,150,450,DOWN,LEFT,360,370,23,True,True,True,False,True,False,UP,UP,1309,1308
450,390,450,380,150,450,DOWN,LEFT,360,370,23,True,True,True,False,True,False,UP,UP,1309,1308
450,380,450,370,150,450,DOWN,LEFT,370,380,23,True,True,True,False,True,False,UP,UP,1308,1307
450,380,450,370,150,450,DOWN,LEFT,370,380,23,True,True,True,False,True,False,UP,UP,1308,1307
450,370,440,370,150,450,DOWN,LEFT,380,370,23,True,True,True,False,True,False,UP,LEFT,1307,1306
450,370,440,370,150,450,DOWN,LEFT,380,370,23,True,True,True,False,True,False,LEFT,LEFT,1307,1306
440,370,430,370,150,450,DOWN,LEFT,370,360,23,False,True,True,True,True,False,LEFT,LEFT,1306,1305
440,370,430,370,150,450,DOWN,LEFT,370,360,23,False,True,True,True,True,False,LEFT,LEFT,1306,1305
430,370,420,370,150,450,DOWN,LEFT,360,350,23,False,True,True,True,True,False,LEFT,LEFT,1305,1304
430,370,420,370,150,450,DOWN,LEFT,360,350,23,False,True,True,True,True,False,LEFT,LEFT,1305,1304
420,370,410,370,150,450,DOWN,LEFT,350,340,23,False,True,True,True,True,False,LEFT,LEFT,1304,1303
420,370,410,370,150,450,DOWN,LEFT,350,340,23,False,True,True,True,True,False,LEFT,LEFT,1304,1303
410,370,400,370,150,450,DOWN,LEFT,340,330,23,False,True,True,True,True,False,LEFT,LEFT,1303,1302
410,370,400,370,150,450,DOWN,LEFT,340,330,23,False,True,True,True,True,False,LEFT,LEFT,1303,1302
400,370,390,370,150,450,DOWN,LEFT,330,320,23,False,True,True,True,True,False,LEFT,LEFT,1302,1301
400,370,390,370,150,450,DOWN,LEFT,330,320,23,False,True,True,True,True,False,LEFT,LEFT,1302,1301
390,370,380,370,150,450,DOWN,LEFT,320,310,23,False,True,True,True,True,False,LEFT,LEFT,1301,1300
390,370,380,370,150,450,DOWN,LEFT,320,310,23,False,True,True,True,True,False,LEFT,LEFT,1301,1300
380,370,370,370,150,450,DOWN,LEFT,310,300,23,False,True,True,True,True,False,LEFT,LEFT,1300,1299
380,370,370,370,150,450,DOWN,LEFT,310,300,23,False,True,True,True,True,False,LEFT,LEFT,1300,1299
370,370,360,370,150,450,DOWN,LEFT,300,290,23,False,True,True,True,True,False,LEFT,LEFT,1299,1298
370,370,360,370,150,450,DOWN,LEFT,300,290,23,False,True,True,True,True,False,LEFT,LEFT,1299,1298
360,370,350,370,150,450,DOWN,LEFT,290,280,23,False,True,True,True,True,False,LEFT,LEFT,1298,1297
360,370,350,370,150,450,DOWN,LEFT,290,280,23,False,True,True,True,True,False,LEFT,LEFT,1298,1297
350,370,340,370,150,450,DOWN,LEFT,280,270,23,False,True,True,True,True,False,LEFT,LEFT,1297,1296
350,370,340,370,150,450,DOWN,LEFT,280,270,23,False,True,True,True,True,False,LEFT,LEFT,1297,1296
340,370,330,370,150,450,DOWN,LEFT,270,260,23,False,True,True,True,True,False,LEFT,LEFT,1296,1295
340,370,330,370,150,450,DOWN,LEFT,270,260,23,False,True,True,True,True,False,LEFT,LEFT,1296,1295
330,370,330,380,150,450,DOWN,LEFT,260,250,23,False,True,True,True,True,False,LEFT,DOWN,1295,1294
330,370,330,380,150,450,DOWN,LEFT,260,250,23,False,True,True,True,True,False,DOWN,DOWN,1295,1294
330,380,330,390,150,450,DOWN,LEFT,250,240,23,True,True,False,True,True,False,DOWN,DOWN,1294,1293
330,380,330,390,150,450,DOWN,LEFT,250,240,23,True,True,False,True,True,False,DOWN,DOWN,1294,1293
330,390,330,400,150,450,DOWN,LEFT,240,230,23,True,True,False,True,True,False,DOWN,DOWN,1293,1292
330,390,330,400,150,450,DOWN,LEFT,240,230,23,True,True,False,True,True,False,DOWN,DOWN,1293,1292
330,400,330,410,150,450,DOWN,LEFT,230,220,23,True,True,False,True,True,False,DOWN,DOWN,1292,1291
330,400,330,410,150,450,DOWN,LEFT,230,220,23,True,True,False,True,True,False,DOWN,DOWN,1292,1291
330,410,330,420,150,450,DOWN,LEFT,220,210,23,True,True,False,True,True,False,DOWN,DOWN,1291,1290
330,410,330,420,150,450,DOWN,LEFT,220,210,23,True,True,False,True,True,False,DOWN,DOWN,1291,1290
330,420,330,430,150,450,DOWN,LEFT,210,200,23,True,True,False,True,True,False,DOWN,DOWN,1290,1289
330,420,330,430,150,450,DOWN,LEFT,210,200,23,True,True,False,True,True,False,DOWN,DOWN,1290,1289
330,430,330,440,150,450,DOWN,LEFT,200,190,23,True,True,False,True,True,False,DOWN,DOWN,1289,1288
330,430,330,440,150,450,DOWN,LEFT,200,190,23,True,True,False,True,True,False,DOWN,DOWN,1289,1288
330,440,330,450,150,450,DOWN,LEFT,190,180,23,True,True,False,True,True,False,DOWN,DOWN,1288,1287
330,440,330,450,150,450,DOWN,LEFT,190,180,23,True,True,False,True,True,False,DOWN,DOWN,1288,1287
330,450,320,450,150,450,EQUAL,LEFT,180,170,23,True,True,False,True,True,False,DOWN,LEFT,1287,1286
330,450,320,450,150,450,EQUAL,LEFT,180,170,23,True,True,False,True,False,False,LEFT,LEFT,1287,1286
320,450,310,450,150,450,EQUAL,LEFT,170,160,23,False,True,True,True,False,False,LEFT,LEFT,1286,1285
320,450,310,450,150,450,EQUAL,LEFT,170,160,23,False,True,True,True,False,False,LEFT,LEFT,1286,1285
310,450,300,450,150,450,EQUAL,LEFT,160,150,23,False,True,True,True,False,False,LEFT,LEFT,1285,1284
310,450,300,450,150,450,EQUAL,LEFT,160,150,23,False,True,True,True,False,False,LEFT,LEFT,1285,1284
300,450,290,450,150,450,EQUAL,LEFT,150,140,23,False,True,True,True,False,False,LEFT,LEFT,1284,1283
300,450,290,450,150,450,EQUAL,LEFT,150,140,23,False,True,True,True,False,False,LEFT,LEFT,1284,1283
290,450,280,450,150,450,EQUAL,LEFT,140,130,23,False,True,True,True,False,False,LEFT,LEFT,1283,1282
290,450,280,450,150,450,EQUAL,LEFT,140,130,23,False,True,True,True,False,False,LEFT,LEFT,1283,1282
280,450,270,450,150,450,EQUAL,LEFT,130,120,23,False,True,True,True,False,False,LEFT,LEFT,1282,1281
280,450,270,450,150,450,EQUAL,LEFT,130,120,23,False,True,True,True,False,False,LEFT,LEFT,1282,1281
270,450,260,450,150,450,EQUAL,LEFT,120,110,23,False,True,True,True,False,False,LEFT,LEFT,1281,1280
270,450,260,450,150,450,EQUAL,LEFT,120,110,23,False,True,True,True,False,False,LEFT,LEFT,1281,1280
260,450,250,450,150,450,EQUAL,LEFT,110,100,23,False,True,True,True,False,False,LEFT,LEFT,1280,1279
260,450,250,450,150,450,EQUAL,LEFT,110,100,23,False,True,True,True,False,False,LEFT,LEFT,1280,1279
250,450,240,450,150,450,EQUAL,LEFT,100,90,23,False,True,True,True,False,False,LEFT,LEFT,1279,1278
250,450,240,450,150,450,EQUAL,LEFT,100,90,23,False,True,True,True,False,False,LEFT,LEFT,1279,1278
240,450,230,450,150,450,EQUAL,LEFT,90,80,23,False,True,True,True,False,False,LEFT,LEFT,1278,1277
240,450,230,450,150,450,EQUAL,LEFT,90,80,23,False,True,True,True,False,False,LEFT,LEFT,1278,1277
230,450,220,450,150,450,EQUAL,LEFT,80,70,23,False,True,True,True,False,False,LEFT,LEFT,1277,1276
230,450,220,450,150,450,EQUAL,LEFT,80,70,23,False,True,True,True,False,False,LEFT,LEFT,1277,1276
220,450,210,450,150,450,EQUAL,LEFT,70,60,23,False,True,True,True,False,False,LEFT,LEFT,1276,1275
220,450,210,450,150,450,EQUAL,LEFT,70,60,23,False,True,True,True,False,False,LEFT,LEFT,1276,1275
210,450,200,450,150,450,EQUAL,LEFT,60,50,23,False,True,True,True,False,False,LEFT,LEFT,1275,1274
210,450,200,450,150,450,EQUAL,LEFT,60,50,23,False,True,True,True,False,False,LEFT,LEFT,1275,1274
200,450,190,450,150,450,EQUAL,LEFT,50,40,23,False,True,True,True,False,False,LEFT,LEFT,1274,1273
200,450,190,450,150,450,EQUAL,LEFT,50,40,23,False,True,True,True,False,False,LEFT,LEFT,1274,1273
190,450,180,450,150,450,EQUAL,LEFT,40,30,23,False,True,True,True,False,False,LEFT,LEFT,1273,1272
190,450,180,450,150,450,EQUAL,LEFT,40,30,23,False,True,True,True,False,False,LEFT,LEFT,1273,1272
180,450,170,450,150,450,EQUAL,LEFT,30,20,23,False,True,True,True,False,False,LEFT,LEFT,1272,1271
180,450,170,450,150,450,EQUAL,LEFT,30,20,23,False,True,True,True,False,False,LEFT,LEFT,1272,1271
170,450,160,450,150,450,EQUAL,LEFT,20,10,23,False,True,True,True,False,False,LEFT,LEFT,1271,1270
170,450,160,450,150,450,EQUAL,LEFT,20,10,23,False,True,True,True,False,False,LEFT,LEFT,1271,1270
160,450,150,450,150,450,EQUAL,LEFT,10,0,23,False,True,True,True,False,False,LEFT,LEFT,1270,1370
160,450,150,450,150,450,EQUAL,LEFT,10,0,23,False,True,True,True,False,False,LEFT,LEFT,1270,1370
150,450,140,450,60,330,EQUAL,EQUAL,210,200,24,False,True,True,True,False,False,LEFT,LEFT,1370,1369
150,450,140,450,60,330,EQUAL,EQUAL,210,200,24,False,True,True,True,False,False,LEFT,LEFT,1370,1369
140,450,130,450,60,330,UP,LEFT,200,190,24,False,True,True,True,False,False,LEFT,LEFT,1369,1368
140,450,130,450,60,330,UP,LEFT,200,190,24,False,True,True,True,False,False,LEFT,LEFT,1369,1368
130,450,120,450,60,330,UP,LEFT,190,180,24,False,True,True,True,False,False,LEFT,LEFT,1368,1367
130,450,120,450,60,330,UP,LEFT,190,180,24,False,True,True,True,False,False,LEFT,LEFT,1368,1367
120,450,110,450,60,330,UP,LEFT,180,170,24,False,True,True,True,False,False,LEFT,LEFT,1367,1366
120,450,110,450,60,330,UP,LEFT,180,170,24,False,True,True,True,False,False,LEFT,LEFT,1367,1366
110,450,100,450,60,330,UP,LEFT,170,160,24,False,True,True,True,False,False,LEFT,LEFT,1366,1365
110,450,100,450,60,330,UP,LEFT,170,160,24,False,True,True,True,False,False,LEFT,LEFT,1366,1365
100,450,90,450,60,330,UP,LEFT,160,150,24,False,True,True,True,False,False,LEFT,LEFT,1365,1364
100,450,90,450,60,330,UP,LEFT,160,150,24,False,True,True,True,False,False,LEFT,LEFT,1365,1364
90,450,80,450,60,330,UP,LEFT,150,140,24,False,True,True,True,False,False,LEFT,LEFT,1364,1363
90,450,80,450,60,330,UP,LEFT,150,140,24,False,True,True,True,False,False,LEFT,LEFT,1364,1363
80,450,70,450,60,330,UP,LEFT,140,130,24,False,True,True,True,False,False,LEFT,LEFT,1363,1362
80,450,70,450,60,330,UP,LEFT,140,130,24,False,True,True,True,False,False,LEFT,LEFT,1363,1362
70,450,70,440,60,330,UP,LEFT,130,120,24,False,True,True,True,False,False,LEFT,UP,1362,1361
70,450,70,440,60,330,UP,LEFT,130,120,24,False,True,True,True,False,False,UP,UP,1362,1361
70,440,70,430,60,330,UP,LEFT,120,110,24,True,True,True,False,False,False,UP,UP,1361,1360
70,440,70,430,60,330,UP,LEFT,120,110,24,True,True,True,False,False,False,UP,UP,1361,1360
70,430,70,420,60,330,UP,LEFT,110,100,24,True,True,True,False,False,False,UP,UP,1360,1359
70,430,70,420,60,330,UP,LEFT,110,100,24,True,True,True,False,False,False,UP,UP,1360,1359
70,420,70,410,60,330,UP,LEFT,100,90,24,True,True,True,False,False,False,UP,UP,1359,1358
70,420,70,410,60,330,UP,LEFT,100,90,24,True,True,True,False,False,False,UP,UP,1359,1358
70,410,70,400,60,330,UP,LEFT,90,80,24,True,True,True,False,False,False,UP,UP,1358,1357
70,410,70,400,60,330,UP,LEFT,90,80,24,True,True,True,False,False,False,UP,UP,1358,1357
70,400,60,400,60,330,UP,LEFT,80,70,24,True,True,True,False,False,False,UP,LEFT,1357,1356
70,400,60,400,60,330,UP,LEFT,80,70,24,True,True,True,False,False,False,LEFT,LEFT,1357,1356
60,400,60,390,60,330,UP,EQUAL,70,60,24,False,True,True,True,False,False,LEFT,UP,1356,1355
60,400,60,390,60,330,UP,EQUAL,70,60,24,False,True,True,True,False,False,UP,UP,1356,1355
60,390,60,380,60,330,UP,EQUAL,60,50,24,True,True,True,False,False,False,UP,UP,1355,1354
60,390,60,380,60,330,UP,EQUAL,60,50,24,True,True,True,False,False,False,UP,UP,1355,1354
60,380,60,370,60,330,UP,EQUAL,50,40,24,True,True,True,False,False,False,UP,UP,1354,1353
60,380,60,370,60,330,UP,EQUAL,50,40,24,True,True,True,False,False,False,UP,UP,1354,1353
60,370,60,360,60,330,UP,EQUAL,40,30,24,True,True,True,False,False,False,UP,UP,1353,1352
60,370,60,360,60,330,UP,EQUAL,40,30,24,True,True,True,False,False,False,UP,UP,1353,1352
